Server,Profession,Category Name,Category Button ID,Item Name,Item Button ID,Resource 1,Resource 1 Quantity,Resource 2,Resource 2 Quantity,Resource 3,Resource 3 Quantity,Resource 4,Resource 4 Quantity,Resource 5,Resource 5 Quantity
UOAlive,Alchemy,Toxic,41,Lesser Poison,2,Nightshade,1,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Toxic,41,Parasitic,82,Empty Bottles,1,Parasitic Plant,5,,,,,,
UOAlive,Alchemy,Toxic,41,Poison,22,Nightshade,2,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Toxic,41,Scouring Toxin,122,Toxic Venom Sac,1,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Explosive,61,Black Powder,142,Sulfurous Ash,1,Saltpeter,6,Charcoal,1,,,,
UOAlive,Alchemy,Explosive,61,Conflagration,62,Empty Bottles,1,Grave Dust,5,,,,,,
UOAlive,Alchemy,Explosive,61,Confusion Blast,102,Empty Bottles,1,Pig Iron,5,,,,,,
UOAlive,Alchemy,Explosive,61,Explosion,22,Sulfurous Ash,5,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Explosive,61,Fuse Cord,162,Ball of Yarn,1,Black Powder,1,Potash,1,,,,
UOAlive,Alchemy,Explosive,61,Greater Conflagration,82,Empty Bottles,1,Grave Dust,10,,,,,,
UOAlive,Alchemy,Explosive,61,Greater Confusion Blast,122,Empty Bottles,1,Pig Iron,10,,,,,,
UOAlive,Alchemy,Explosive,61,Greater Explosion,42,Sulfurous Ash,10,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Explosive,61,Lesser Explosion,2,Sulfurous Ash,3,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Strange Brew,81,Hovering Wisp,22,Captured Essence,4,,,,,,,,
UOAlive,Alchemy,Strange Brew,81,Natural Dye,42,Plant Pigment,1,Color Fixative,1,,,,,,
UOAlive,Alchemy,Strange Brew,81,Nexus Core,62,Mandrake Root,10,Spiders' Silk,10,Dark Sapphire,5,Crushed Glass,5,,
UOAlive,Alchemy,Strange Brew,81,Smoke Bomb,2,Eggs,1,Ginseng,3,,,,,,
UOAlive,Alchemy,Ingredients,101,Bottle of Ichor,122,Darkglow Poison,1,Spiders' Silk,1,,,,,,
UOAlive,Alchemy,Ingredients,101,Color Fixative,22,Silver Serpent Venom,1,Bottle of Wine,1,,,,,,
UOAlive,Alchemy,Ingredients,101,Crystal Dust,62,Broken Crystals,4,,,,,,,,
UOAlive,Alchemy,Ingredients,101,Crystal Granules,42,Shimmering Crystals,1,,,,,,,,
UOAlive,Alchemy,Ingredients,101,Gold Dust,162,Gold,1000,,,,,,,,
UOAlive,Alchemy,Ingredients,101,Plant Pigment,2,Plant Clippings,1,Empty Bottles,1,,,,,,
UOAlive,Alchemy,Ingredients,101,Potash,142,Boards or Logs,1,,,,,,,,
UOAlive,Alchemy,Ingredients,101,Softened Reeds,82,Dry Reeds,1,Scouring Toxin,2,,,,,,
UOAlive,Alchemy,Ingredients,101,Vial of Vitriol,102,Parasitic Poison,1,Nightshade,30,,,,,,
