Server,Profession,Category Name,Category Button ID,Item Name,Item Button ID,Resource 1,Resource 1 Quantity,Resource 2,Resource 2 Quantity,Resource 3,Resource 3 Quantity,Resource 4,Resource 4 Quantity,Resource 5,Resource 5 Quantity
UOAlive,Cooking,Ingredients,1,Fish Oil Flask,162,Coffee Grounds,1,Raw Fish Steaks,8,,,,,,
UOAlive,Cooking,Ingredients,1,Fresh Seasoning,182,Salt,4,,,,,,,,
UOAlive,Cooking,Preparations,21,Unbaked Quiche,2,Dough,1,Eggs,1,,,,,,
UOAlive,Cooking,Preparations,21,Unbaked Meat Pie,22,Dough,1,Raw Meat,1,,,,,,
UOAlive,Cooking,Preparations,21,Uncooked Sausage Pizza,42,Dough,1,Sausage,1,,,,,,
UOAlive,Cooking,Preparations,21,Uncooked Cheese Pizza,62,Dough,1,Cheese,1,,,,,,
UOAlive,Cooking,Preparations,21,Unbaked Fruit Pie,82,Dough,1,Pears,1,,,,,,
UOAlive,Cooking,Preparations,21,Unbaked Peach Cobbler,102,Dough,1,Peaches,1,,,,,,
UOAlive,Cooking,Preparations,21,Unbaked Apple Pie,122,Dough,1,Apples,1,,,,,,
UOAlive,Cooking,Preparations,21,Unbaked Pumpkin Pie,142,Dough,1,Pumpkin,1,,,,,,
UOAlive,Cooking,Preparations,21,Green Tea,162,Green Tea,1,Water,1,,,,,,
UOAlive,Cooking,Preparations,21,Wasabi Clumps,182,Water,1,Bowl of Peas,3,,,,,,
UOAlive,Cooking,Preparations,21,Sushi Rolls,202,Water,1,Raw Fish Steaks,10,,,,,,
UOAlive,Cooking,Preparations,21,Sushi Platter,222,Water,1,Raw Fish Steaks,10,,,,,,
UOAlive,Cooking,Preparations,21,Savage Kin Paint,242,Flour,1,Tribal Berries,1,,,,,,
UOAlive,Cooking,Preparations,21,Egg Bomb,262,Eggs,1,Flour,3,,,,,,
UOAlive,Cooking,Preparations,21,Parrot Wafer,282,Dough,1,Honey,1,Raw Fish Steaks,10,,,,
UOAlive,Cooking,Preparations,21,Plant Pigment,302,Plant Clippings,1,Empty Bottle,1,,,,,,
UOAlive,Cooking,Preparations,21,Natural Dye,322,Plant Pigment,1,Color Fixative,1,,,,,,
UOAlive,Cooking,Preparations,21,Color Fixative,342,Bottle of Wine,1,Silver Serpent Venom,1,,,,,,
UOAlive,Cooking,Preparations,21,Wood Pulp,362,Bark Fragment,1,Water,1,,,,,,
UOAlive,Cooking,Preparations,21,Charcoal,382,Board,1,,,,,,,,
UOAlive,Cooking,Preparations,21,Charybdis Bait,402,Samuel's Secret Sauce,1,Raw Fish Steaks,50,Salted Serpent Steak,3,,,,
UOAlive,Cooking,Baking,41,Bread Loaf,2,Dough,1,,,,,,,,
UOAlive,Cooking,Baking,41,Pan of Cookies,22,Cookie Mix,1,,,,,,,,
UOAlive,Cooking,Baking,41,Cake,42,Cake Mix,1,,,,,,,,
UOAlive,Cooking,Baking,41,Muffins,62,Sweet Dough,1,,,,,,,,
UOAlive,Cooking,Baking,41,Baked Quiche,82,Uncooked Quiches,1,,,,,,,,
UOAlive,Cooking,Baking,41,Baked Meat Pie,102,Uncooked Meat Pies,1,,,,,,,,
UOAlive,Cooking,Baking,41,Sausage Pizza,122,Uncooked Sausage Pizza,1,,,,,,,,
UOAlive,Cooking,Baking,41,Cheese Pizza,142,Uncooked Cheese Pizza,1,,,,,,,,
UOAlive,Cooking,Baking,41,Baked Fruit Pie,162,Uncooked Fruit Pie,1,,,,,,,,
UOAlive,Cooking,Baking,41,Baked Peach Cobbler,182,Uncooked Peach Cobbler,1,,,,,,,,
UOAlive,Cooking,Baking,41,Baked Apple Pie,202,Uncooked Apple Pie,1,,,,,,,,
UOAlive,Cooking,Baking,41,Baked Pumpkin Pie,222,Uncooked Pumpkin Pie,1,,,,,,,,
UOAlive,Cooking,Baking,41,Miso Soup,242,Raw Fish Steaks,1,Water,1,,,,,,
UOAlive,Cooking,Baking,41,White Miso Soup,262,Raw Fish Steaks,1,Water,1,,,,,,
UOAlive,Cooking,Baking,41,Red Miso Soup,282,Raw Fish Steaks,1,Water,1,,,,,,
UOAlive,Cooking,Baking,41,Awase Miso Soup,302,Raw Fish Steaks,1,Water,1,,,,,,
UOAlive,Cooking,Baking,41,Gingerbread Cookie,322,Cookie Mix,1,Fresh Ginger,1,,,,,,
UOAlive,Cooking,Baking,41,Three Tiered Cake,342,Cake Mix,3,,,,,,,,
UOAlive,Cooking,Baking,41,Donut,362,Sack of Sugar,1,Dough,1,Sweet Dough,1,,,,
UOAlive,Cooking,Baking,41,Cake Drake,382,Cake Mix,5,Sack of Sugar,1,,,,,,
UOAlive,Cooking,Barbecue,61,Cooked Bird,2,Raw Birds,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Chicken Leg,22,Raw Chicken Legs,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Fish Steaks,42,Raw Fish Steaks,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Fried Eggs,62,Eggs,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Leg of Lamb,82,Raw Legs of Lamb,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Cut of Ribs,102,Raw Ribs,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Bowl of Rotworm Stew,122,Raw Rotworm Meat,1,,,,,,,,
UOAlive,Cooking,Barbecue,61,Blackrock Stew,142,Bowl of Rotworm Stew,1,A Piece of Blackrock,1,,,,,,
UOAlive,Cooking,Barbecue,61,Khaldun Tasty Treat,162,Raw Fish Steaks,40,,,,,,,,
UOAlive,Cooking,Barbecue,61,Hamburger,182,Bread Loaf,1,Raw Ribs,1,Head of Lettuce,1,,,,
UOAlive,Cooking,Barbecue,61,Hot Dog,202,Bread Loaf,1,Sausage,1,,,,,,
UOAlive,Cooking,Barbecue,61,Suasage,222,Ham,1,Dried Herbs,1,,,,,,
UOAlive,Cooking,Barbecue,61,Grilled Serpent Steak,242,Raw Serpent Steak,1,Fresh Seasoning,1,,,,,,
UOAlive,Cooking,Barbecue,61,BBQ Dino Ribs,262,Raw Dino Ribs,1,Fresh Seasoning,1,Sack of Sugar,1,Samuel's Secret Sauce,1,,
UOAlive,Cooking,Barbecue,61,Waku Chicken,282,Raw Birds,1,Dried Herbs,1,Samuel's Secret Sauce,1,,,,
UOAlive,Cooking,Enchanted,81,Food Decoration Tool,2,Dough ,1,Honey ,1,,,,,,
UOAlive,Cooking,Enchanted,81,Beverage Engraver,22,Lockpick,1,Hammer,1,,,,,,
UOAlive,Cooking,Enchanted,81,Enchanted Apple,42,Apples,1,Greater Heal Potion,1,,,,,,
UOAlive,Cooking,Enchanted,81,Grapes of Wrath,62,Grapes,1,Greater Strength Potion,1,,,,,,
UOAlive,Cooking,Enchanted,81,Fruit Bowl ,82,Wooden Bowl,1,Pears,3,Apples,3,Bananas,3,,
UOAlive,Cooking,Enchanted,81,Bag of Skilttles,102,Sack of Sugar,1,Pears,3,Apples,3,Bananas,3,,
UOAlive,Cooking,Chocolatiering,101,Sweet Cocoa Butter,2,Sack of Sugar,1,Cocoa Butter,1,,,,,,
UOAlive,Cooking,Chocolatiering,101,Dark Chocolate,22,Sack of Sugar,1,Cocoa Butter,1,Cocoa Liquor,1,,,,
UOAlive,Cooking,Chocolatiering,101,Milk Chocolate,42,Sack of Sugar,1,Cocoa Butter,1,Cocoa Liquor,1,Milk,1,,
UOAlive,Cooking,Chocolatiering,101,White Chocolate,62,Sack of Sugar,1,Cocoa Butter,1,Vanilla,1,Milk,1,,
UOAlive,Cooking,Chocolatiering,101,Dark Chocolate Nutcracker,82,Sweet Cocoa Butter,1,Foil Sheet,1,Cocoa Liquor,1,,,,
UOAlive,Cooking,Chocolatiering,101,Milk Chocolate Nutcracker,102,Sweet Cocoa Butter,1,Foil Sheet,1,Cocoa Liquor,1,,,,
UOAlive,Cooking,Chocolatiering,101,White Chocolate Nutcracker,122,Sweet Cocoa Butter,1,Foil Sheet,1,Cocoa Liquor,1,,,,
UOAlive,Cooking,Magical Fish Pies,121,Great Barracuda Pie,2,Great Barricuda Steak,1,Mento Seasoning,1,Zoogi Fungus,1,,,,
UOAlive,Cooking,Magical Fish Pies,121,Giant Koi Pie,22,Mento Seasoning,1,Bowl of Peas,1,Dough,1,,,,
UOAlive,Cooking,Magical Fish Pies,121,Fire Fish Pie,42,Fire Fish Steak,1,Dough,1,Carrot,1,Samuel's Secret Sauce,1,,
UOAlive,Cooking,Magical Fish Pies,121,Stone Crab Pie,62,Stone Crab Meat,1,Dough,1,Head of Cabbage,1,Samuel's Secret Sauce,1,,
UOAlive,Cooking,Magical Fish Pies,121,Blue Lobster Pie,82,Blue Lobster Meat,1,Dough,1,Tribal Berry,1,Samuel's Secret Sauce,1,,
UOAlive,Cooking,Magical Fish Pies,121,Reaper Fish Pie,102,Reaper Fish Steak,1,Dough,1,Pumpkin,1,Samuel's Secret Sauce,1,,
UOAlive,Cooking,Magical Fish Pies,121,Crystal Fish Pie,122,Crystal Fish Steak,1,Dough,1,Apples,1,Samuel's Secret Sauce,1,,
UOAlive,Cooking,Magical Fish Pies,121,Bull Fish Pie,142,Bull Fish Steak,1,Dough,1,Squash,1,Mento Seasoning,1,,
UOAlive,Cooking,Magical Fish Pies,121,Summer Dragonfish Pie,162,Summer Dragonfish Steak,1,Dough,1,Onion,1,Mento Seasoning,1,,
UOAlive,Cooking,Magical Fish Pies,121,Fairy Salmon Pie,182,Fairy Salmon Steak,1,Dough,1,Ear of Corn,1,Dark Truffle,1,,
UOAlive,Cooking,Magical Fish Pies,121,Lava Fish Pie,202,Lava Fish Steak,1,Dough,1,Cheese,1,Dark Truffle,1,,
UOAlive,Cooking,Magical Fish Pies,121,Autumn Dragonfish Pie,222,Autumn Dragonfish Steak,1,Dough,1,Pear,1,Mento Seasoning,1,,
UOAlive,Cooking,Magical Fish Pies,121,Spider Crab Pie,242,Spider Crab Meat,1,Dough,1,Head of Lettuce,1,Mento Seasoning,1,,
UOAlive,Cooking,Magical Fish Pies,121,Yellowtail Barracuda,262,Yellowtail Barracuda Steak,1,Dough,1,Bottle of Wine,1,Mento Seasoning,1,,
UOAlive,Cooking,Magical Fish Pies,121,Holy Mackerel Pie,282,Holy Mackerel Steak,1,Dough,1,Jar of Honey,1,Mento Seasoning,1,,
UOAlive,Cooking,Magical Fish Pies,121,Unicorn Fish Pie,302,Unicorn Fish Steak,1,Dough,1,Fresh Ginger,1,Mento Seasoning,1,,
UOAlive,Cooking,Beverages,141,Coffee,2,Coffee Grounds,1,Water,1,,,,,,
UOAlive,Cooking,Beverages,141,Green Tea,22,Basket of Green Tea,1,Water,1,,,,,,
UOAlive,Cooking,Beverages,141,Hot Cocoa,42,Cocoa Liquor,1,Sack of Sugar,1,Pitcher of Milk,1,,,,
UOAlive,Cooking,Beverages,141,Bottled Water,62,Pitcher of Water,1,,,,,,,,
UOAlive,Cooking,Beverages,141,Pitcher of Lemonade,82,Lemon,1,Sack of Sugar,1,Water,1,,,,
UOAlive,Cooking,Beverages,141,Sparkling Apple Cider,102,Apples,1,Water,1,,,,,,
UOAlive,Cooking,Beverages,141,Non Alcoholic Eggnog,122,Eggs,1,Vanilla,1,Pitcher of Milk,1,,,,
UOAlive,Cooking,Beverages,141,Fruit Juice,142,Apples,1,Pears,1,Banana,1,Water,1,,
UOAlive,Cooking,Beverages,141,Chocolate Milk,162,Cocoa Pulp,1,Pitcher of Milk,1,,,,,,
UOAlive,Cooking,Beverages,141,Lemon-Lime Pop,182,Lemon,1,Lime,1,Fresh Ginseng,1,Sack of Sugar,1,,
UOAlive,Cooking,Beverages,141,Seafoam Refresher,202,Lime,1,Fresh Fertile Dirt,1,Sand,1,Water,1,,
UOAlive,Carpentry,Other,1,Barrel Staves,2,Board,5,,,,,,,,
UOAlive,Carpentry,Other,1,Barrel Lid,22,Board,4,,,,,,,,
UOAlive,Carpentry,Other,1,Short Music Stand (Left),42,Board,15,,,,,,,,
UOAlive,Carpentry,Other,1,Short Music Stand (Right),62,Board,15,,,,,,,,
UOAlive,Carpentry,Other,1,Tall Music Stand (Left),82,Board,20,,,,,,,,
UOAlive,Carpentry,Other,1,Tall Music Stand (Right),102,Board,20,,,,,,,,
UOAlive,Carpentry,Other,1,Easel (South),122,Board,20,,,,,,,,
UOAlive,Carpentry,Other,1,Easel (East),142,Board,20,,,,,,,,
UOAlive,Carpentry,Other,1,Easel (North),162,Board,20,,,,,,,,
UOAlive,Carpentry,Other,1,Red Hanging Lantern,182,Board,5,Blank Scrolls,10,,,,,,
UOAlive,Carpentry,Other,1,White Hanging Lantern,202,Board,5,Blank Scrolls,10,,,,,,
UOAlive,Carpentry,Other,1,Shoji Screen,222,Board,75,Cloth,60,,,,,,
UOAlive,Carpentry,Other,1,Bamboo Screen,242,Board,75,Cloth,60,,,,,,
UOAlive,Carpentry,Other,1,Fishing Pole,262,Board,5,Cloth,5,,,,,,
UOAlive,Carpentry,Other,1,Wooden Container Engraving Tool,282,Board,4,Ingot,2,,,,,,
UOAlive,Carpentry,Other,1,Runed Switch,302,Board,2,Enchanted Switch,1,Rune Prism,1,Jeweled Filigree,1,,
UOAlive,Carpentry,Other,1,Arcanist Statue (South),322,Board,250,,,,,,,,
UOAlive,Carpentry,Other,1,Arcanist Statue (East),342,Board,250,,,,,,,,
UOAlive,Carpentry,Other,1,Warrior Statue (South),362,Board,250,,,,,,,,
UOAlive,Carpentry,Other,1,Warrior Statue (East),382,Board,250,,,,,,,,
UOAlive,Carpentry,Other,1,Squirrel Statue (South),402,Board,250,,,,,,,,
UOAlive,Carpentry,Other,1,Squirrel Statue (East),422,Board,250,,,,,,,,
UOAlive,Carpentry,Other,1,Giant Replica Acorn,442,Board,35,,,,,,,,
UOAlive,Carpentry,Other,1,Mounted Dread Horn,462,Board,50,Pristine Dread Horn,1,,,,,,
UOAlive,Carpentry,Other,1,Acid Proof Rope,482,Greater Strength Potion,2,Protection,1,Switch,1,,,,
UOAlive,Carpentry,Other,1,Gargish Banner,502,Board,50,Cloth,50,,,,,,
UOAlive,Carpentry,Other,1,An Incubator,522,Board,100,,,,,,,,
UOAlive,Carpentry,Other,1,A Chicken Coop,542,Board,150,,,,,,,,
UOAlive,Carpentry,Other,1,Exodus Summoning Alter,562,Board,100,High Quality Granite,10,A Small Piece of Blackrock,1,Nexus Core,1,,
UOAlive,Carpentry,Other,1,Dark Wooden Sign Hanger,582,Board,5,,,,,,,,
UOAlive,Carpentry,Other,1,Light Wooden Sign Hanger,602,Board,5,,,,,,,,
UOAlive,Carpentry,Furniture,21,Foot Stool,2,Board,9,,,,,,,,
UOAlive,Carpentry,Furniture,21,Stool,22,Board,9,,,,,,,,
UOAlive,Carpentry,Furniture,21,Straw Chair,42,Board,13,,,,,,,,
UOAlive,Carpentry,Furniture,21,Wooden Chair,62,Board,13,,,,,,,,
UOAlive,Carpentry,Furniture,21,Vesper-Style Chair,82,Board,15,,,,,,,,
UOAlive,Carpentry,Furniture,21,Trinsic-Style Chair,102,Board,13,,,,,,,,
UOAlive,Carpentry,Furniture,21,Wooden Bench,122,Board,17,,,,,,,,
UOAlive,Carpentry,Furniture,21,Wooden Throne,142,Board,17,,,,,,,,
UOAlive,Carpentry,Furniture,21,Magincia-Style Throne,162,Board,19,,,,,,,,
UOAlive,Carpentry,Furniture,21,Small Table,182,Board,17,,,,,,,,
UOAlive,Carpentry,Furniture,21,Writing Table,202,Board,17,,,,,,,,
UOAlive,Carpentry,Furniture,21,Yew-Wood Table,222,Board,27,,,,,,,,
UOAlive,Carpentry,Furniture,21,Large Table,242,Board,23,,,,,,,,
UOAlive,Carpentry,Furniture,21,Elegant Low Table,262,Board,35,,,,,,,,
UOAlive,Carpentry,Furniture,21,Plain Low Table,282,Board,35,,,,,,,,
UOAlive,Carpentry,Furniture,21,Ornate Table (South),302,Board,60,,,,,,,,
UOAlive,Carpentry,Furniture,21,Ornate Table ((East),322,Board,60,,,,,,,,
UOAlive,Carpentry,Furniture,21,Hardwood Table (South),342,Board,50,,,,,,,,
UOAlive,Carpentry,Furniture,21,Hardwood Table (East),362,Board,50,,,,,,,,
UOAlive,Carpentry,Furniture,21,Elven Podium,382,Board,20,,,,,,,,
UOAlive,Carpentry,Furniture,21,Ornate Elven Chair,402,Board,30,,,,,,,,
UOAlive,Carpentry,Furniture,21,Cozy Elven Chair,422,Board,40,,,,,,,,
UOAlive,Carpentry,Furniture,21,Reading Chair,442,Board,30,,,,,,,,
UOAlive,Carpentry,Furniture,21,Ter-Mur Style Chair,462,Board,40,,,,,,,,
UOAlive,Carpentry,Furniture,21,Ter-Mur Style Table,482,Board,40,,,,,,,,
UOAlive,Carpentry,Furniture,21,Upholstered Chair,502,Board,40,Cloth,12,,,,,,
UOAlive,Carpentry,Containers,41,Wooden Box,2,Board,10,,,,,,,,
UOAlive,Carpentry,Containers,41,Small Crate,22,Board,8,,,,,,,,
UOAlive,Carpentry,Containers,41,Medium Crate,42,Board,15,,,,,,,,
UOAlive,Carpentry,Containers,41,Large Crate,62,Board,18,,,,,,,,
UOAlive,Carpentry,Containers,41,Wooden Chest,82,Board,20,,,,,,,,
UOAlive,Carpentry,Containers,41,Wooden Shelf,102,Board,25,,,,,,,,
UOAlive,Carpentry,Containers,41,Armoire (Red),122,Board,35,,,,,,,,
UOAlive,Carpentry,Containers,41,Armoire,142,Board,35,,,,,,,,
UOAlive,Carpentry,Containers,41,Plain Wooden Chest,162,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Orante Wooden Chest,182,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Gilded Wooden Chest,202,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Wooden Footlocker,222,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Finished Wooden Chest,242,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Tall Cabinet,262,Board,35,,,,,,,,
UOAlive,Carpentry,Containers,41,Short Cabinet,282,Board,35,,,,,,,,
UOAlive,Carpentry,Containers,41,Red Armoire,302,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Elegant Armoire,322,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Maple Armoire,342,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Cherry Armoire,362,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Keg,382,Barrel Staves,3,Barrel Hoops,1,Barrel Lids,1,,,,
UOAlive,Carpentry,Containers,41,Arcane Bookshelf (South),402,Board,80,,,,,,,,
UOAlive,Carpentry,Containers,41,Arcane Bookshelf (East),422,Board,80,,,,,,,,
UOAlive,Carpentry,Containers,41,Ornate Elven Chest (South),442,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Orante Elven Chest (East),462,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Elven Wash Basin (South),482,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Elven Wash Basin (East),502,Board,40,,,,,,,,
UOAlive,Carpentry,Containers,41,Elven Dresser (South),522,Board,45,,,,,,,,
UOAlive,Carpentry,Containers,41,Elven Dresser (East),542,Board,45,,,,,,,,
UOAlive,Carpentry,Containers,41,Elven Armoire (Fancy),562,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Elven Armoire (Simple),582,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Rarewood Chest,602,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Decorative Box,622,Board,25,,,,,,,,
UOAlive,Carpentry,Containers,41,Academic Bookcase,642,Board,25,Academic Books,1,,,,,,
UOAlive,Carpentry,Containers,41,Gargish Chest,662,Board,30,,,,,,,,
UOAlive,Carpentry,Containers,41,Empty Liquor Barrel,682,Board,50,,,,,,,,
UOAlive,Carpentry,Weapons,61,Shepherd's Crook,2,Board,7,,,,,,,,
UOAlive,Carpentry,Weapons,61,Quarter Staff,22,Board,6,,,,,,,,
UOAlive,Carpentry,Weapons,61,Gnarled Staff,42,Board,7,,,,,,,,
UOAlive,Carpentry,Weapons,61,Bokuto,62,Board,6,,,,,,,,
UOAlive,Carpentry,Weapons,61,Fukiya,82,Board,6,,,,,,,,
UOAlive,Carpentry,Weapons,61,Tetsubo,102,Board,10,,,,,,,,
UOAlive,Carpentry,Weapons,61,Wild Staff,122,Board,16,,,,,,,,
UOAlive,Carpentry,Weapons,61,Phantom Staff,142,Board,16,Diseased Bark,1,Putrefaction,10,Taint,10,,
UOAlive,Carpentry,Weapons,61,Arcanist's Wild Staff,162,Board,16,White Pearl,1,,,,,,
UOAlive,Carpentry,Weapons,61,Ancient Wild Staff,182,Board,16,Perfect Emerald,1,,,,,,
UOAlive,Carpentry,Weapons,61,Thorned Wild Staff,202,Board,16,Fire Ruby,1,,,,,,
UOAlive,Carpentry,Weapons,61,Hardened Wild Staff,222,Board,16,Turquoise,1,,,,,,
UOAlive,Carpentry,Weapons,61,Serpentstone Staff,242,Board,16,Ecru Citrine,1,,,,,,
UOAlive,Carpentry,Weapons,61,Gargish Gnarled Staff,262,Board,16,Ecru Citrine,1,,,,,,
UOAlive,Carpentry,Weapons,61,Club,282,Board,9,,,,,,,,
UOAlive,Carpentry,Weapons,61,Black Staff,302,Board,9,,,,,,,,
UOAlive,Carpentry,Weapons,61,Kotl Black Rod,322,Board,20,Black Moonstone,1,Staff of the Magi,1,,,,
UOAlive,Carpentry,Armor,81,Wooden Shield,2,Board,9,,,,,,,,
UOAlive,Carpentry,Armor,81,Woodland Chest,22,Board,20,Bark Fragment,6,,,,,,
UOAlive,Carpentry,Armor,81,Woodland Arms,42,Board,15,Bark Fragment,4,,,,,,
UOAlive,Carpentry,Armor,81,Woodland Gauntlets,62,Board,15,Bark Fragment,4,,,,,,
UOAlive,Carpentry,Armor,81,Woodland Leggings,82,Board,15,Bark Fragment,4,,,,,,
UOAlive,Carpentry,Armor,81,Woodland Gorget,102,Board,15,Bark Fragment,4,,,,,,
UOAlive,Carpentry,Armor,81,Raven Helm,122,Board,10,Bark Fragment,4,Feathers ,25,,,,
UOAlive,Carpentry,Armor,81,Vulture Helm,142,Board,10,Bark Fragment,4,Feathers ,25,,,,
UOAlive,Carpentry,Armor,81,Winged Helm,162,Board,10,Bark Fragment,4,Feathers ,60,,,,
UOAlive,Carpentry,Armor,81,Ironwood Crown,182,Board,10,Diseased Bark,1,Corruption,10,Putrefaction,10,,
UOAlive,Carpentry,Armor,81,Bramble Coat,202,Board,10,Diseased Bark,1,Taint,10,Scourge,10,,
UOAlive,Carpentry,Armor,81,Darkwood Crown,222,Board,10,Lard of Paroxysmus,1,Blight,10,Taint,10,,
UOAlive,Carpentry,Armor,81,Darkwood Chest,242,Board,20,Dread Horn Mane,1,Corruption,10,Muculent,10,,
UOAlive,Carpentry,Armor,81,Darkwood Gorget,262,Board,15,Diseased Bark,1,Blight,10,Scourge,10,,
UOAlive,Carpentry,Armor,81,Darkwood Leggings,282,Board,15,Grizzled Bones,1,Corruption,10,Putrefaction,10,,
UOAlive,Carpentry,Armor,81,Darkwood Pauldrons,302,Board,15,Eye of the Travesty,1,Scourge,10,Taint,10,,
UOAlive,Carpentry,Armor,81,Darkwood Gauntlets,322,Board,15,Captured Essence,1,Putrefaction,10,Muculent,10,,
UOAlive,Carpentry,Armor,81,Gargish Wooden Shield,342,Board,9,,,,,,,,
UOAlive,Carpentry,Armor,81,Pirate Shield,362,Board,12,Ingot,8,,,,,,
UOAlive,Carpentry,Instruments,101,Lap Harp,2,Board,20,Cloth,10,,,,,,
UOAlive,Carpentry,Instruments,101,Standing Harp,22,Board,35,Cloth,15,,,,,,
UOAlive,Carpentry,Instruments,101,Drum,42,Board,20,Cloth,10,,,,,,
UOAlive,Carpentry,Instruments,101,Lute,62,Board,25,Cloth,10,,,,,,
UOAlive,Carpentry,Instruments,101,Tambourine,82,Board,15,Cloth,10,,,,,,
UOAlive,Carpentry,Instruments,101,Tambourine (Tassel),102,Board,15,Cloth,10,,,,,,
